"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-05-27","2022","05","27","","21.4","","16.8","","19.1","","0.0","","1.1","","31.2","","0.0","","31.2","","","","24","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-05-28","2022","05","28","","21.0","","15.2","","18.1","","0.0","","0.1","","1.0","","0.0","","1.0","","","","32","","44",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-05-29","2022","05","29","","25.6","","13.1","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","23","","37",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-05-30","2022","05","30","","27.5","","15.5","","21.5","","0.0","","3.5","","0.0","T","0.0","","0.0","T","","","3","","40",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-05-31","2022","05","31","","19.6","","12.8","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","4","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-01","2022","06","01","","17.5","","13.2","","15.4","","2.6","","0.0","","1.8","","0.0","","1.8","","","","4","","38",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-02","2022","06","02","","21.8","","11.4","","16.6","","1.4","","0.0","","0.0","T","0.0","","0.0","T","","","6","","36",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-03","2022","06","03","","24.3","","15.8","","20.1","","0.0","","2.1","","0.8","","0.0","","0.8","","","","21","","36",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-04","2022","06","04","","22.4","","12.1","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","22","","57",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-05","2022","06","05","","21.6","","9.2","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","","","25","","47",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-06","2022","06","06","","24.7","","11.7","","18.2","","0.0","","0.2","","0.0","T","0.0","","0.0","T","","","11","","33",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-07","2022","06","07","","25.7","","16.8","","21.3","","0.0","","3.3","","13.4","","0.0","","13.4","","","","23","","47",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-08","2022","06","08","","24.0","","16.4","","20.2","","0.0","","2.2","","3.0","","0.0","","3.0","","","","27","","44",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-09","2022","06","09","","17.2","","13.7","","15.5","","2.5","","0.0","","13.4","","0.0","","13.4","","","","4","","34",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-10","2022","06","10","","21.3","","13.9","","17.6","","0.4","","0.0","","0.4","","0.0","","0.4","","","","22","","49",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-11","2022","06","11","","25.2","","13.0","","19.1","","0.0","","1.1","","0.0","","0.0","","0.0","","","","22","","38",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-12","2022","06","12","","25.1","","14.8","","20.0","","0.0","","2.0","","0.0","T","0.0","","0.0","T","","","11","","38",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-13","2022","06","13","","23.5","","14.8","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","27","","44",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-14","2022","06","14","","27.5","","13.3","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","32","","32",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-15","2022","06","15","","24.4","","14.6","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-16","2022","06","16","","27.4","","18.8","","23.1","","0.0","","5.1","","39.6","","0.0","","39.6","","","","32","","50",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-17","2022","06","17","","27.0","","10.4","","18.7","","0.0","","0.7","","7.6","","0.0","","7.6","","","","32","","76",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-18","2022","06","18","","15.6","","9.5","","12.6","","5.4","","0.0","","3.6","","0.0","","3.6","","","","28","","48",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-19","2022","06","19","","22.9","","8.7","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","33","","49",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-20","2022","06","20","","25.1","","10.8","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","22","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-21","2022","06","21","","19.4","","14.8","","17.1","","0.9","","0.0","","8.0","","0.0","","8.0","","","","15","","32",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-22","2022","06","22","","24.6","","14.6","","19.6","","0.0","","1.6","","38.0","","0.0","","38.0","","","","14","","53",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-23","2022","06","23","","18.5","","15.2","","16.9","","1.1","","0.0","","30.6","","0.0","","30.6","","","","15","","38",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-24","2022","06","24","","26.7","","15.6","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-25","2022","06","25","","29.2","","17.6","","23.4","","0.0","","5.4","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-26","2022","06","26","","32.4","","19.3","","25.9","","0.0","","7.9","","3.6","","0.0","","3.6","","","","23","","44",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-27","2022","06","27","","24.3","","16.7","","20.5","","0.0","","2.5","","0.0","T","0.0","","0.0","T","","","23","","57",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-28","2022","06","28","","24.2","","16.2","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","23","","36",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-29","2022","06","29","","26.7","","14.1","","20.4","","0.0","","2.4","","9.2","","0.0","","9.2","","","","26","","55",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-06-30","2022","06","30","","23.2","","13.3","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-01","2022","07","01","","27.8","","18.0","","22.9","","0.0","","4.9","","0.0","","0.0","","0.0","","","","29","","47",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-02","2022","07","02","","26.9","","17.5","","22.2","","0.0","","4.2","","0.0","","0.0","","0.0","","","","22","","48",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-03","2022","07","03","","25.2","","14.9","","20.1","","0.0","","2.1","","0.0","T","0.0","","0.0","T","","","30","","54",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-04","2022","07","04","","25.9","","14.9","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","28","","40",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-05","2022","07","05","","21.1","","16.1","","18.6","","0.0","","0.6","","1.6","","0.0","","1.6","","","","1","","33",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-06","2022","07","06","","25.0","","15.1","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-07","2022","07","07","","25.1","","13.5","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-08","2022","07","08","","26.3","","15.4","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","","","31","","44",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-09","2022","07","09","","23.3","","11.6","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","24","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-10","2022","07","10","","27.4","","13.1","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","23","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-11","2022","07","11","","29.6","","18.9","","24.3","","0.0","","6.3","","0.0","T","0.0","","0.0","T","","","23","","47",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-12","2022","07","12","","28.8","","18.4","","23.6","","0.0","","5.6","","16.4","","0.0","","16.4","","","","22","","55",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-13","2022","07","13","","25.9","","17.5","","21.7","","0.0","","3.7","","0.0","","0.0","","0.0","","","","26","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-14","2022","07","14","","23.8","","16.2","","20.0","","0.0","","2.0","","0.4","","0.0","","0.4","","","","33","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-15","2022","07","15","","27.6","","14.6","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","21","","40",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-16","2022","07","16","","29.0","","19.7","","24.4","","0.0","","6.4","","0.0","","0.0","","0.0","","","","23","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-17","2022","07","17","","30.6","","18.4","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-18","2022","07","18","","26.1","","19.7","","22.9","","0.0","","4.9","","36.0","","0.0","","36.0","","","","14","","33",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-19","2022","07","19","","29.8","","19.3","","24.6","","0.0","","6.6","","0.0","","0.0","","0.0","","","","26","","47",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-20","2022","07","20","","30.3","","20.0","","25.2","","0.0","","7.2","","0.0","T","0.0","","0.0","T","","","15","","34",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-21","2022","07","21","","30.9","","23.8","","27.4","","0.0","","9.4","","0.0","","0.0","","0.0","","","","23","","58",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-22","2022","07","22","","29.9","","20.2","","25.1","","0.0","","7.1","","0.0","","0.0","","0.0","","","","24","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-23","2022","07","23","","30.9","","20.2","","25.6","","0.0","","7.6","","0.0","","0.0","","0.0","","","","23","","48",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-24","2022","07","24","","29.2","","21.1","","25.2","","0.0","","7.2","","13.0","","0.0","","13.0","","","","28","","58",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-25","2022","07","25","","26.8","","17.4","","22.1","","0.0","","4.1","","0.8","","0.0","","0.8","","","","23","","73",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-26","2022","07","26","","25.1","","16.2","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","21","","44",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-27","2022","07","27","","27.1","","17.0","","22.1","","0.0","","4.1","","0.0","","0.0","","0.0","","","","24","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-28","2022","07","28","","29.2","","18.4","","23.8","","0.0","","5.8","","5.4","","0.0","","5.4","","","","24","","59",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-29","2022","07","29","","25.9","","18.7","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","","","27","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-30","2022","07","30","","24.1","","16.5","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","25","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-07-31","2022","07","31","","26.1","","17.4","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","","","22","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-01","2022","08","01","","29.6","","19.8","","24.7","","0.0","","6.7","","0.0","","0.0","","0.0","","","","24","","33",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-02","2022","08","02","","27.1","","15.1","","21.1","","0.0","","3.1","","0.4","","0.0","","0.4","","","","29","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-03","2022","08","03","","26.6","","12.7","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","15","","31",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-04","2022","08","04","","26.6","","21.1","","23.9","","0.0","","5.9","","1.2","","0.0","","1.2","","","","22","","31",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-05","2022","08","05","","28.1","","19.7","","23.9","","0.0","","5.9","","0.0","","0.0","","0.0","","","","3","","33",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-06","2022","08","06","","32.2","","17.2","","24.7","","0.0","","6.7","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-07","2022","08","07","","32.5","","18.5","","25.5","","0.0","","7.5","","11.6","","0.0","","11.6","","","","22","","53",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-08","2022","08","08","","18.6","","14.5","","16.6","","1.4","","0.0","","11.7","","0.0","","11.7","","","","2","","41",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-09","2022","08","09","","19.1","","14.1","","16.6","","1.4","","0.0","","17.4","","0.0","","17.4","","","","2","","34",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-10","2022","08","10","","24.9","","16.9","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-11","2022","08","11","","25.9","","15.3","","20.6","","0.0","","2.6","","3.2","","0.0","","3.2","","","","29","","44",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-12","2022","08","12","","20.4","","14.3","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-13","2022","08","13","","24.8","","12.1","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-14","2022","08","14","","26.6","","13.9","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-15","2022","08","15","","27.4","","16.0","","21.7","","0.0","","3.7","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-16","2022","08","16","","28.7","","16.2","","22.5","","0.0","","4.5","","0.0","T","0.0","","0.0","T","","","8","","60",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-17","2022","08","17","","26.8","","17.6","","22.2","","0.0","","4.2","","0.0","T","0.0","","0.0","T","","","3","","41",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-18","2022","08","18","","24.4","","17.6","","21.0","","0.0","","3.0","","0.6","","0.0","","0.6","","","","34","","40",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-19","2022","08","19","","29.7","","17.8","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","","","28","","37",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-20","2022","08","20","","30.2","","18.2","","24.2","","0.0","","6.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-21","2022","08","21","","29.3","","19.4","","24.4","","0.0","","6.4","","24.2","","0.0","","24.2","","","","21","","87",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-22","2022","08","22","","27.2","","20.2","","23.7","","0.0","","5.7","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-23","2022","08","23","","24.4","","19.0","","21.7","","0.0","","3.7","","9.8","","0.0","","9.8","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-24","2022","08","24","","28.6","","17.6","","23.1","","0.0","","5.1","","0.6","","0.0","","0.6","","","","24","","33",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-25","2022","08","25","","24.0","","17.7","","20.9","","0.0","","2.9","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-26","2022","08","26","","20.6","","16.6","","18.6","","0.0","","0.6","","0.0","T","0.0","","0.0","T","","","1","","32",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-27","2022","08","27","","22.1","","15.5","","18.8","","0.0","","0.8","","0.4","","0.0","","0.4","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-28","2022","08","28","","26.3","","13.5","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-29","2022","08","29","","31.7","","19.5","","25.6","","0.0","","7.6","","6.0","","0.0","","6.0","","","","21","","60",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-30","2022","08","30","","29.4","","19.0","","24.2","","0.0","","6.2","","11.6","","0.0","","11.6","","","","26","","46",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-08-31","2022","08","31","","23.2","","15.0","","19.1","","0.0","","1.1","","0.4","","0.0","","0.4","","","","20","","54",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-01","2022","09","01","","17.6","","12.6","","15.1","","2.9","","0.0","","0.4","","0.0","","0.4","","","","28","","43",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-02","2022","09","02","","24.6","","10.4","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","22","","31",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-03","2022","09","03","","27.6","","16.3","","22.0","","0.0","","4.0","","1.8","","0.0","","1.8","","","","32","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-04","2022","09","04","","20.2","","11.5","","15.9","","2.1","","0.0","","0.8","","0.0","","0.8","","","","1","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-05","2022","09","05","","19.8","","11.3","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","3","","31",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-06","2022","09","06","","21.0","","12.4","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","5","","36",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-07","2022","09","07","","24.8","","13.5","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-08","2022","09","08","","26.8","","14.9","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-09","2022","09","09","","26.5","","15.8","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-10","2022","09","10","","28.6","","16.1","","22.4","","0.0","","4.4","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-11","2022","09","11","","28.2","","16.3","","22.3","","0.0","","4.3","","1.4","","0.0","","1.4","","","","26","","31",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-12","2022","09","12","","27.3","","17.9","","22.6","","0.0","","4.6","","0.6","","0.0","","0.6","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-13","2022","09","13","","22.4","","16.8","","19.6","","0.0","","1.6","","24.8","","0.0","","24.8","","","","24","","46",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-14","2022","09","14","","22.8","","10.6","","16.7","","1.3","","0.0","","2.4","","0.0","","2.4","","","","29","","50",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-15","2022","09","15","","17.3","","8.3","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","","","31","","40",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-16","2022","09","16","","17.6","","9.2","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","34","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-17","2022","09","17","","19.2","","6.4","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-18","2022","09","18","","15.7","","11.8","","13.8","","4.2","","0.0","","26.6","","0.0","","26.6","","","","4","","36",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-19","2022","09","19","","12.8","","10.2","","11.5","","6.5","","0.0","","36.0","","0.0","","36.0","","","","5","","34",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-20","2022","09","20","","15.9","","11.1","","13.5","","4.5","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-21","2022","09","21","","18.9","","11.3","","15.1","","2.9","","0.0","","1.8","","0.0","","1.8","","","","13","","40",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-22","2022","09","22","","19.1","","8.9","","14.0","","4.0","","0.0","","2.0","","0.0","","2.0","","","","32","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-23","2022","09","23","","13.6","","5.8","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","30","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-24","2022","09","24","","18.8","","6.0","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","","","28","","43",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-25","2022","09","25","","17.3","","10.7","","14.0","","4.0","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-26","2022","09","26","","18.3","","12.3","","15.3","","2.7","","0.0","","5.6","","0.0","","5.6","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-27","2022","09","27","","16.2","","11.0","","13.6","","4.4","","0.0","","9.0","","0.0","","9.0","","","","21","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-28","2022","09","28","","17.1","","10.4","","13.8","","4.2","","0.0","","0.6","","0.0","","0.6","","","","29","","36",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-29","2022","09","29","","13.4","","5.7","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-09-30","2022","09","30","","16.9","","5.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-01","2022","10","01","","17.1","","6.8","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","","3","","51",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-02","2022","10","02","","12.9","","2.8","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","","","4","","50",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-03","2022","10","03","","14.7","","1.2","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-04","2022","10","04","","17.2","","1.8","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-05","2022","10","05","","20.0","","2.7","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-06","2022","10","06","","22.6","","9.8","","16.2","","1.8","","0.0","","1.2","","0.0","","1.2","","","","23","","38",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-07","2022","10","07","","16.5","","3.7","","10.1","","7.9","","0.0","","0.0","T","0.0","","0.0","T","","","26","","53",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-08","2022","10","08","","9.5","","1.2","","5.4","","12.6","","0.0","","0.2","","0.0","","0.2","","","","23","","60",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-09","2022","10","09","","12.9","","2.5","","7.7","","10.3","","0.0","","1.6","","0.0","","1.6","","","","24","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-10","2022","10","10","","11.3","","0.9","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","27","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-11","2022","10","11","","15.9","","2.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","","21","","32",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-12","2022","10","12","","20.1","","7.3","","13.7","","4.3","","0.0","","0.0","","0.0","","0.0","","","","15","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-13","2022","10","13","","18.6","","11.1","","14.9","","3.1","","0.0","","16.0","","0.0","","16.0","","","","16","","63",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-14","2022","10","14","","15.9","","5.8","","10.9","","7.1","","0.0","","9.2","","0.0","","9.2","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-15","2022","10","15","","18.0","","2.9","","10.5","","7.5","","0.0","","0.2","","0.0","","0.2","","","","23","","58",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-16","2022","10","16","","14.3","","6.5","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-17","2022","10","17","","15.2","","7.7","","11.5","","6.5","","0.0","","3.6","","0.0","","3.6","","","","11","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-18","2022","10","18","","12.2","","3.8","","8.0","","10.0","","0.0","","2.4","","0.0","","2.4","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-19","2022","10","19","","10.1","","1.7","","5.9","","12.1","","0.0","","0.4","","0.0","","0.4","","","","23","","54",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-20","2022","10","20","","7.5","","4.3","","5.9","","12.1","","0.0","","1.8","","0.0","","1.8","","","","21","","61",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-21","2022","10","21","","14.8","","4.6","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","24","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-22","2022","10","22","","21.8","","7.2","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-23","2022","10","23","","20.8","","5.8","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-24","2022","10","24","","20.1","","8.5","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-25","2022","10","25","","24.6","","10.2","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","14","","37",""
"-73.74","45.47","MONTREAL INTL A","7025251","2022-10-26","2022","10","26","","24.4","","14.7","","19.6","","0.0","","1.6","","3.2","","0.0","","3.2","","","","24","","51",""
