"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-05-27","2021","05","27","","18.7","","5.7","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","28","","49",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-05-28","2021","05","28","","13.4","","3.3","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-05-29","2021","05","29","","17.9","","4.9","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","4","","49",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-05-30","2021","05","30","","19.7","","7.1","","13.4","","4.6","","0.0","","2.0","","0.0","","2.0","","","","10","","34",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-05-31","2021","05","31","","21.1","","10.2","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","13","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-01","2021","06","01","","25.5","","12.5","","19.0","","0.0","","1.0","","2.0","","0.0","","2.0","","","","22","","54",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-02","2021","06","02","","27.5","","12.5","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","","","21","","37",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-03","2021","06","03","","19.1","","16.0","","17.6","","0.4","","0.0","","5.6","","0.0","","5.6","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-04","2021","06","04","","27.4","","17.0","","22.2","","0.0","","4.2","","0.0","","0.0","","0.0","","","","22","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-05","2021","06","05","","27.4","","17.8","","22.6","","0.0","","4.6","","14.8","","0.0","","14.8","","","","23","","55",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-06","2021","06","06","","31.2","","17.7","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","","","23","","48",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-07","2021","06","07","","32.3","","22.4","","27.4","","0.0","","9.4","","0.0","","0.0","","0.0","","","","23","","49",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-08","2021","06","08","","29.9","","23.1","","26.5","","0.0","","8.5","","0.0","","0.0","","0.0","","","","23","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-09","2021","06","09","","29.9","","17.7","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","","","34","","37",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-10","2021","06","10","","22.6","","13.2","","17.9","","0.1","","0.0","","0.0","T","0.0","","0.0","T","","","2","","43",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-11","2021","06","11","","24.7","","15.1","","19.9","","0.0","","1.9","","0.2","","0.0","","0.2","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-12","2021","06","12","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-13","2021","06","13","","28.8","","14.4","","21.6","","0.0","","3.6","","3.4","","0.0","","3.4","","","","29","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-14","2021","06","14","","23.6","","17.5","","20.6","","0.0","","2.6","","8.6","","0.0","","8.6","","","","15","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-15","2021","06","15","","23.8","","13.0","","18.4","","0.0","","0.4","","0.2","","0.0","","0.2","","","","35","","52",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-16","2021","06","16","","21.6","","10.5","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","25","","47",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-17","2021","06","17","","25.1","","11.7","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","26","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-18","2021","06","18","","25.8","","16.6","","21.2","","0.0","","3.2","","5.8","","0.0","","5.8","","","","22","","49",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-19","2021","06","19","","26.5","","17.1","","21.8","","0.0","","3.8","","2.2","","0.0","","2.2","","","","24","","66",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-20","2021","06","20","","27.9","","16.5","","22.2","","0.0","","4.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-21","2021","06","21","","30.1","","18.9","","24.5","","0.0","","6.5","","4.4","","0.0","","4.4","","","","23","","53",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-22","2021","06","22","","21.7","","9.8","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","29","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-23","2021","06","23","","21.9","","9.2","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","23","","40",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-24","2021","06","24","","28.8","","12.8","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","15","","52",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-25","2021","06","25","","26.5","","18.1","","22.3","","0.0","","4.3","","0.0","T","0.0","","0.0","T","","","15","","34",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-26","2021","06","26","","25.1","","17.8","","21.5","","0.0","","3.5","","21.8","","0.0","","21.8","","","","24","","48",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-27","2021","06","27","","32.5","","21.7","","27.1","","0.0","","9.1","","0.0","","0.0","","0.0","","","","22","","61",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-28","2021","06","28","","31.2","","23.4","","27.3","","0.0","","9.3","","3.4","","0.0","","3.4","","","","23","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-29","2021","06","29","","28.6","","22.3","","25.5","","0.0","","7.5","","0.2","","0.0","","0.2","","","","24","","36",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-06-30","2021","06","30","","27.0","","19.3","","23.2","","0.0","","5.2","","31.0","","0.0","","31.0","","","","29","","91",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-01","2021","07","01","","25.2","","16.5","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","","","3","","40",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-02","2021","07","02","","20.4","","15.2","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","3","","47",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-03","2021","07","03","","19.2","","13.5","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","3","","34",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-04","2021","07","04","","24.0","","13.1","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","4","","34",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-05","2021","07","05","","27.1","","13.8","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","22","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-06","2021","07","06","","28.6","","18.6","","23.6","","0.0","","5.6","","1.0","","0.0","","1.0","","","","26","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-07","2021","07","07","","19.7","","14.3","","17.0","","1.0","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-08","2021","07","08","","19.5","","14.2","","16.9","","1.1","","0.0","","18.2","","0.0","","18.2","","","","23","","48",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-09","2021","07","09","","22.1","","14.8","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","","","25","","37",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-10","2021","07","10","","26.3","","13.1","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-11","2021","07","11","","26.5","","15.4","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-12","2021","07","12","","28.5","","18.3","","23.4","","0.0","","5.4","","0.0","","0.0","","0.0","","","","","","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-13","2021","07","13","","26.3","","20.3","","23.3","","0.0","","5.3","","6.2","","0.0","","6.2","","","","13","","38",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-14","2021","07","14","","27.7","","20.9","","24.3","","0.0","","6.3","","0.0","T","0.0","","0.0","T","","","24","","50",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-15","2021","07","15","","30.2","","19.6","","24.9","","0.0","","6.9","","3.8","","0.0","","3.8","","","","23","","71",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-16","2021","07","16","","25.5","","18.9","","22.2","","0.0","","4.2","","0.0","","0.0","","0.0","","","","22","","52",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-17","2021","07","17","","25.5","","18.0","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-18","2021","07","18","","25.3","","19.2","","22.3","","0.0","","4.3","","0.4","","0.0","","0.4","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-19","2021","07","19","","28.6","","18.3","","23.5","","0.0","","5.5","","0.0","T","0.0","","0.0","T","","","26","","34",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-20","2021","07","20","","25.6","","16.9","","21.3","","0.0","","3.3","","11.0","","0.0","","11.0","","","","3","","36",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-21","2021","07","21","","24.4","","15.4","","19.9","","0.0","","1.9","","2.4","","0.0","","2.4","","","","1","","31",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-22","2021","07","22","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","28","","40",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-23","2021","07","23","","26.4","","16.3","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","","","","","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-24","2021","07","24","","27.9","","16.0","","22.0","","0.0","","4.0","","0.6","","0.0","","0.6","","","","16","","40",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-25","2021","07","25","","27.5","","18.1","","22.8","","0.0","","4.8","","13.6","","0.0","","13.6","","","","15","","49",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-26","2021","07","26","","28.5","","17.3","","22.9","","0.0","","4.9","","0.0","","0.0","","0.0","","","","24","","44",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-27","2021","07","27","","22.4","","15.8","","19.1","","0.0","","1.1","","2.0","","0.0","","2.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-28","2021","07","28","","24.1","","13.9","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","21","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-29","2021","07","29","","20.4","","15.1","","17.8","","0.2","","0.0","","1.2","","0.0","","1.2","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-30","2021","07","30","","19.4","","14.0","","16.7","","1.3","","0.0","","0.0","T","0.0","","0.0","T","","","31","","53",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-07-31","2021","07","31","","23.7","","11.5","","17.6","","0.4","","0.0","","0.0","T","0.0","","0.0","T","","","23","","54",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-01","2021","08","01","","20.4","","14.0","","17.2","","0.8","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-02","2021","08","02","","24.6","","14.4","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","","27","","36",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-03","2021","08","03","","26.2","","16.0","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","21","","46",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-04","2021","08","04","","26.3","","16.3","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-05","2021","08","05","","29.6","","15.6","","22.6","","0.0","","4.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-06","2021","08","06","","30.3","","19.2","","24.8","","0.0","","6.8","","0.0","","0.0","","0.0","","","","22","","36",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-07","2021","08","07","","28.4","","19.3","","23.9","","0.0","","5.9","","1.0","","0.0","","1.0","","","","28","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-08","2021","08","08","","28.4","","19.1","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","","","4","","32",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-09","2021","08","09","","30.3","","20.3","","25.3","","0.0","","7.3","","0.4","","0.0","","0.4","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-10","2021","08","10","","31.6","","21.5","","26.6","","0.0","","8.6","","10.8","","0.0","","10.8","","","","23","","47",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-11","2021","08","11","","31.4","","22.7","","27.1","","0.0","","9.1","","5.6","","0.0","","5.6","","","","23","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-12","2021","08","12","","30.0","","23.2","","26.6","","0.0","","8.6","","0.0","","0.0","","0.0","","","","23","","49",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-13","2021","08","13","","32.1","","21.3","","26.7","","0.0","","8.7","","0.0","","0.0","","0.0","","","","23","","44",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-14","2021","08","14","","26.9","","16.3","","21.6","","0.0","","3.6","","0.0","T","0.0","","0.0","T","","","28","","50",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-15","2021","08","15","","24.2","","13.2","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","","","23","","34",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-16","2021","08","16","","26.3","","13.2","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-17","2021","08","17","","25.3","","17.3","","21.3","","0.0","","3.3","","0.2","","0.0","","0.2","","","","14","","32",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-18","2021","08","18","","29.6","","21.1","","25.4","","0.0","","7.4","","0.4","","0.0","","0.4","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-19","2021","08","19","","25.9","","21.0","","23.5","","0.0","","5.5","","1.4","","0.0","","1.4","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-20","2021","08","20","","32.1","","19.9","","26.0","","0.0","","8.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-21","2021","08","21","","34.0","","21.7","","27.9","","0.0","","9.9","","0.0","","0.0","","0.0","","","","11","","31",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-22","2021","08","22","","32.4","","24.0","","28.2","","0.0","","10.2","","0.0","","0.0","","0.0","","","","9","","38",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-23","2021","08","23","","31.1","","21.6","","26.4","","0.0","","8.4","","0.0","","0.0","","0.0","","","","13","","38",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-24","2021","08","24","","33.0","","21.9","","27.5","","0.0","","9.5","","0.0","","0.0","","0.0","","","","24","","44",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-25","2021","08","25","","32.9","","20.2","","26.6","","0.0","","8.6","","0.0","","0.0","","0.0","","","","22","","31",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-26","2021","08","26","","33.1","","23.6","","28.4","","0.0","","10.4","","0.0","","0.0","","0.0","","","","28","","48",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-27","2021","08","27","","24.0","","18.5","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","","","1","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-28","2021","08","28","","20.8","","15.5","","18.2","","0.0","","0.2","","1.4","","0.0","","1.4","","","","5","","32",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-29","2021","08","29","","22.4","","16.2","","19.3","","0.0","","1.3","","8.0","","0.0","","8.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-30","2021","08","30","","29.1","","20.5","","24.8","","0.0","","6.8","","6.9","","0.0","","6.9","","","","27","","53",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-08-31","2021","08","31","","26.3","","16.6","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","","","28","","48",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-01","2021","09","01","","23.8","","13.0","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","1","","33",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-02","2021","09","02","","20.1","","11.9","","16.0","","2.0","","0.0","","0.2","","0.0","","0.2","","","","32","","37",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-03","2021","09","03","","23.8","","12.8","","18.3","","0.0","","0.3","","0.2","","0.0","","0.2","","","","30","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-04","2021","09","04","","24.7","","13.7","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","24","","40",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-05","2021","09","05","","23.4","","15.5","","19.5","","0.0","","1.5","","15.2","","0.0","","15.2","","","","29","","32",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-06","2021","09","06","","20.5","","13.9","","17.2","","0.8","","0.0","","6.4","","0.0","","6.4","","","","30","","50",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-07","2021","09","07","","22.5","","12.5","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","28","","38",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-08","2021","09","08","","21.1","","16.5","","18.8","","0.0","","0.8","","1.6","","0.0","","1.6","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-09","2021","09","09","","24.3","","15.9","","20.1","","0.0","","2.1","","1.8","","0.0","","1.8","","","","29","","32",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-10","2021","09","10","","20.5","","14.2","","17.4","","0.6","","0.0","","0.4","","0.0","","0.4","","","","28","","43",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-11","2021","09","11","","22.7","","14.1","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","20","","49",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-12","2021","09","12","","23.8","","14.3","","19.1","","0.0","","1.1","","0.6","","0.0","","0.6","","","","23","","59",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-13","2021","09","13","","22.4","","13.2","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","30","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-14","2021","09","14","","21.8","","9.7","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","16","","46",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-15","2021","09","15","","21.7","","13.5","","17.6","","0.4","","0.0","","11.8","","0.0","","11.8","","","","28","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-16","2021","09","16","","23.3","","10.1","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-17","2021","09","17","","27.4","","11.5","","19.5","","0.0","","1.5","","0.0","T","0.0","","0.0","T","","","17","","31",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-18","2021","09","18","","23.6","","13.5","","18.6","","0.0","","0.6","","0.0","T","0.0","","0.0","T","","","1","","36",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-19","2021","09","19","","20.0","","10.4","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-20","2021","09","20","","24.7","","9.7","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-21","2021","09","21","","25.2","","15.6","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","15","","34",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-22","2021","09","22","","24.6","","17.4","","21.0","","0.0","","3.0","","1.2","","0.0","","1.2","","","","15","","32",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-23","2021","09","23","","29.1","","20.3","","24.7","","0.0","","6.7","","5.2","","0.0","","5.2","","","","17","","65",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-24","2021","09","24","","21.2","","15.5","","18.4","","0.0","","0.4","","25.0","","0.0","","25.0","","","","24","","53",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-25","2021","09","25","","21.6","","12.2","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-26","2021","09","26","","19.9","","12.4","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","24","","50",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-27","2021","09","27","","16.6","","10.4","","13.5","","4.5","","0.0","","3.6","","0.0","","3.6","","","","21","","33",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-28","2021","09","28","","15.8","","5.9","","10.9","","7.1","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-29","2021","09","29","","14.0","","8.8","","11.4","","6.6","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-09-30","2021","09","30","","16.8","","6.8","","11.8","","6.2","","0.0","","0.4","","0.0","","0.4","","","","33","","37",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-01","2021","10","01","","17.4","","7.3","","12.4","","5.6","","0.0","","0.4","","0.0","","0.4","","","","24","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-02","2021","10","02","","12.5","","11.1","","11.8","","6.2","","0.0","","5.8","","0.0","","5.8","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-03","2021","10","03","","16.7","","8.9","","12.8","","5.2","","0.0","","1.0","","0.0","","1.0","","","","5","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-04","2021","10","04","","16.8","","7.0","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","3","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-05","2021","10","05","","17.8","","9.2","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-06","2021","10","06","","20.8","","8.0","","14.4","","3.6","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-07","2021","10","07","","21.2","","7.8","","14.5","","3.5","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-08","2021","10","08","","22.7","","8.3","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","","","5","","31",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-09","2021","10","09","","20.3","","9.7","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","13","","49",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-10","2021","10","10","","19.1","","13.3","","16.2","","1.8","","0.0","","0.4","","0.0","","0.4","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-11","2021","10","11","","21.7","","13.8","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-12","2021","10","12","","23.8","","12.4","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-13","2021","10","13","","20.5","","12.8","","16.7","","1.3","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-14","2021","10","14","","20.0","","16.8","","18.4","","0.0","","0.4","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-15","2021","10","15","","20.9","","14.7","","17.8","","0.2","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-16","2021","10","16","","20.1","","11.4","","15.8","","2.2","","0.0","","19.6","","0.0","","19.6","","","","25","","56",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-17","2021","10","17","","13.8","","7.8","","10.8","","7.2","","0.0","","0.2","","0.0","","0.2","","","","26","","44",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-18","2021","10","18","","12.1","","7.2","","9.7","","8.3","","0.0","","0.8","","0.0","","0.8","","","","28","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-19","2021","10","19","","11.2","","5.9","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","","","26","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-20","2021","10","20","","18.2","","4.2","","11.2","","6.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-21","2021","10","21","","13.6","","9.5","","11.6","","6.4","","0.0","","5.8","","0.0","","5.8","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-22","2021","10","22","","13.7","","4.1","","8.9","","9.1","","0.0","","14.2","","0.0","","14.2","","","","26","","54",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-23","2021","10","23","","8.2","","1.6","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-24","2021","10","24","","11.9","","2.5","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-25","2021","10","25","","7.8","","3.0","","5.4","","12.6","","0.0","","1.2","","0.0","","1.2","","","","5","","43",""
"-73.74","45.47","MONTREAL INTL A","7025251","2021-10-26","2021","10","26","","11.3","","7.2","","9.3","","8.7","","0.0","","7.2","","0.0","","7.2","","","","5","","53",""
